episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
516,260,-2.025,160,0.7722,0.2141,0,79.9
517,230,-7.875,181,0.7718,0.214,0,81.7
518,40,-2.475,17,0.7714,0.2139,0,80.9
519,200,-6.325,227,0.771,0.2139,0,82.3
520,60,-2.15,14,0.7706,0.2138,0,80.9
521,140,-2.725,89,0.7702,0.2138,0,82.0
522,100,-5.925,106,0.7698,0.2137,0,81.8
523,30,-2.325,14,0.7695,0.2136,0,80.6
524,150,-4.125,140,0.7691,0.2136,0,81.3
525,60,-2.75,27,0.7687,0.2135,0,79.9
526,40,-2.1,11,0.7683,0.2134,0,79.5
527,30,-2.2,9,0.7679,0.2134,0,78.8
528,40,-2.45,23,0.7675,0.2133,0,78.4
529,80,-2.55,55,0.7672,0.2132,0,78.6
530,340,0.1,162,0.7668,0.2132,0,81.3
531,40,-3.275,35,0.7664,0.2131,0,81.4
532,30,-2.2,9,0.766,0.2131,0,81.4
533,110,-1.375,52,0.7656,0.213,0,82.1
534,40,-2.725,23,0.7652,0.2129,0,82.2
535,70,-2.575,42,0.7649,0.2129,0,82.0
536,100,-3.725,76,0.7645,0.2128,0,82.3
537,70,-3.425,45,0.7641,0.2127,0,82.7
538,400,3.825,222,0.7637,0.2127,0,86.1
539,110,-4.175,68,0.7633,0.2126,0,86.2
540,120,-3.5,66,0.7629,0.2125,0,87.0
541,40,-4.075,53,0.7626,0.2125,0,86.3
542,30,-2.75,23,0.7622,0.2124,0,84.5
543,90,-5.95,137,0.7618,0.2124,0,85.0
544,100,-3.475,58,0.7614,0.2123,0,85.7
545,40,-2.0,9,0.761,0.2122,0,85.8
546,80,-2.975,53,0.7607,0.2122,0,84.6
547,30,-3.75,43,0.7603,0.2121,0,84.6
548,100,-0.3,20,0.7599,0.212,0,85.0
549,210,-1.75,106,0.7595,0.212,0,86.7
550,100,-3.625,55,0.7591,0.2119,0,87.4
551,190,-3.075,119,0.7588,0.2118,0,87.8
552,60,-3.725,49,0.7584,0.2118,0,87.6
553,50,-2.925,30,0.758,0.2117,0,87.8
554,80,-2.275,40,0.7576,0.2117,0,87.2
555,110,-2.075,40,0.7572,0.2116,0,88.0
556,70,-2.075,17,0.7569,0.2115,0,88.3
557,350,1.275,156,0.7565,0.2115,0,91.4
558,260,-8.4,194,0.7561,0.2114,0,93.4
559,30,-2.75,21,0.7557,0.2113,0,93.4
560,40,-4.1,65,0.7554,0.2113,0,93.5
561,30,-2.35,12,0.755,0.2112,0,92.1
562,30,-2.25,10,0.7546,0.2111,0,90.6
563,100,-6.675,166,0.7542,0.2111,0,90.4
564,30,-5.05,74,0.7538,0.211,0,89.5
565,160,-3.65,132,0.7535,0.211,0,89.6
566,30,-3.25,33,0.7531,0.2109,0,89.5
567,60,-1.575,26,0.7527,0.2108,0,89.8
568,40,-2.275,13,0.7523,0.2108,0,88.0
569,100,-6.225,145,0.752,0.2107,0,88.6
570,60,-2.45,23,0.7516,0.2106,0,88.9
571,80,-2.575,33,0.7512,0.2106,0,88.7
572,200,-7.6,227,0.7508,0.2105,0,90.1
573,70,-3.525,50,0.7505,0.2104,0,90.2
574,360,1.025,160,0.7501,0.2104,0,93.1
575,100,-2.8,37,0.7497,0.2103,0,93.5
576,100,-3.775,59,0.7493,0.2103,0,94.1
577,50,-3.05,30,0.749,0.2102,0,94.3
578,50,-2.375,19,0.7486,0.2101,0,93.2
579,60,-2.6,24,0.7482,0.2101,0,92.7
580,380,0.75,193,0.7478,0.21,0,94.3
581,50,-3.625,46,0.7475,0.2099,0,94.2
582,30,-2.475,15,0.7471,0.2099,0,94.2
583,60,-3.075,53,0.7467,0.2098,0,94.1
584,30,-2.35,12,0.7463,0.2098,0,93.9
585,50,-2.625,42,0.746,0.2097,0,94.0
586,190,-5.175,190,0.7456,0.2096,0,95.4
587,40,-2.9,27,0.7452,0.2096,0,95.5
588,60,-2.575,36,0.7448,0.2095,0,95.0
589,40,-2.4,16,0.7445,0.2094,0,95.1
590,40,-2.6,27,0.7441,0.2094,0,95.2
591,30,-2.7,20,0.7437,0.2093,0,95.1
592,150,-2.875,115,0.7434,0.2093,0,95.8
593,210,-6.9,187,0.743,0.2092,0,97.3
594,160,-4.775,94,0.7426,0.2091,0,96.3
595,170,-11.275,253,0.7422,0.2091,0,97.2
596,270,-9.35,267,0.7419,0.209,0,99.5
597,40,-3.15,32,0.7415,0.2089,0,99.6
598,150,-2.625,104,0.7411,0.2089,0,100.8
599,80,-3.775,53,0.7408,0.2088,0,101.3
600,60,-2.775,29,0.7404,0.2087,0,101.5
601,150,-1.825,78,0.74,0.2087,0,101.9
602,160,-4.875,104,0.7397,0.2086,0,102.2
603,60,-3.775,50,0.7393,0.2086,0,101.3
604,70,-5.175,88,0.7389,0.2085,0,101.6
605,40,-2.525,20,0.7385,0.2084,0,101.2
606,180,-5.775,198,0.7382,0.2084,0,101.9
607,30,-2.725,21,0.7378,0.2083,0,101.9
608,110,-0.925,42,0.7374,0.2082,0,102.3
609,330,-1.45,175,0.7371,0.2082,0,105.3
610,40,-2.65,22,0.7367,0.2081,0,105.4
611,70,-2.325,37,0.7363,0.2081,0,105.8
612,40,-1.975,9,0.736,0.208,0,105.8
613,110,-3.075,85,0.7356,0.2079,0,105.5
614,220,-4.65,163,0.7352,0.2079,0,106.2
615,40,-3.45,39,0.7349,0.2078,0,106.0
616,260,-0.075,140,0.7345,0.2077,0,106.0
617,70,-3.225,40,0.7341,0.2077,0,104.4
618,250,-1.525,145,0.7338,0.2076,0,106.5
619,30,-2.15,8,0.7334,0.2076,0,104.8
620,70,-4.175,87,0.733,0.2075,0,104.9
621,310,0.25,146,0.7327,0.2074,0,106.6
622,110,-3.65,58,0.7323,0.2074,0,106.7
623,100,-4.6,75,0.7319,0.2073,0,107.4
624,60,-2.625,24,0.7316,0.2073,0,106.5
625,30,-3.05,28,0.7312,0.2072,0,106.2
626,30,-3.025,33,0.7308,0.2071,0,106.1
627,130,-3.1,107,0.7305,0.2071,0,107.1
628,40,-2.1,11,0.7301,0.207,0,107.1
629,70,-2.175,29,0.7297,0.2069,0,107.0
630,160,-3.6,124,0.7294,0.2069,0,105.2
631,300,-4.1,178,0.729,0.2068,0,107.8
632,70,-3.3,37,0.7286,0.2068,0,108.2
633,110,-1.95,44,0.7283,0.2067,0,108.2
634,70,-3.0,36,0.7279,0.2066,0,108.5
635,120,-1.95,49,0.7275,0.2066,0,109.0
636,220,-5.975,191,0.7272,0.2065,0,110.2
637,120,-3.75,64,0.7268,0.2064,0,110.7
638,100,-4.075,61,0.7265,0.2064,0,107.7
639,70,-4.425,67,0.7261,0.2063,0,107.3
640,60,-3.4,42,0.7257,0.2063,0,106.7
641,370,-0.3,212,0.7254,0.2062,0,110.0
642,70,-2.675,27,0.725,0.2061,0,110.4
643,50,-2.625,24,0.7246,0.2061,0,110.0
644,80,-3.6,60,0.7243,0.206,0,109.8
645,120,-8.05,185,0.7239,0.2059,0,110.6
646,180,-4.2,116,0.7236,0.2059,0,111.6
647,160,-7.45,156,0.7232,0.2058,0,112.9
648,50,-2.05,12,0.7228,0.2058,0,112.4
649,30,-2.225,10,0.7225,0.2057,0,110.6
650,160,-1.15,85,0.7221,0.2056,0,111.2
651,40,-2.15,12,0.7217,0.2056,0,109.7
652,60,-3.325,46,0.7214,0.2055,0,109.7
653,220,-2.775,154,0.721,0.2055,0,111.4
654,30,-2.575,18,0.7207,0.2054,0,110.9
655,80,-1.4,37,0.7203,0.2053,0,110.6
656,100,-2.0,24,0.7199,0.2053,0,110.9
657,130,-2.375,58,0.7196,0.2052,0,108.7
658,60,-3.975,54,0.7192,0.2051,0,106.7
659,60,-1.975,11,0.7189,0.2051,0,107.0
660,160,-1.95,90,0.7185,0.205,0,108.2
661,30,-2.85,26,0.7181,0.205,0,108.2
662,30,-2.3,11,0.7178,0.2049,0,108.2
663,80,-2.75,66,0.7174,0.2048,0,108.0
664,40,-4.625,66,0.7171,0.2048,0,108.1
665,160,-2.55,111,0.7167,0.2047,0,108.1
666,30,-2.45,14,0.7164,0.2047,0,108.1
667,110,-0.425,30,0.716,0.2046,0,108.6
668,100,-8.575,166,0.7156,0.2045,0,109.2
669,80,-2.75,31,0.7153,0.2045,0,109.0
670,30,-2.475,15,0.7149,0.2044,0,108.7
671,70,-1.4,31,0.7146,0.2043,0,108.6
672,40,-2.25,12,0.7142,0.2043,0,107.0
673,30,-2.225,10,0.7138,0.2042,0,106.6
674,30,-2.575,18,0.7135,0.2042,0,103.3
675,30,-1.9,10,0.7131,0.2041,0,102.6
676,160,-4.05,149,0.7128,0.204,0,103.2
677,70,-4.075,60,0.7124,0.204,0,103.4
678,100,-4.125,81,0.7121,0.2039,0,103.9
679,50,-5.775,95,0.7117,0.2039,0,103.8
680,30,-2.1,7,0.7114,0.2038,0,100.3
681,280,-0.55,160,0.711,0.2037,0,102.6
682,70,-4.225,61,0.7106,0.2037,0,103.0
683,230,-6.6,228,0.7103,0.2036,0,104.7
684,50,-3.0,31,0.7099,0.2036,0,104.9
685,80,-3.25,59,0.7096,0.2035,0,105.2
686,60,-4.275,64,0.7092,0.2034,0,103.9
687,40,-2.375,17,0.7089,0.2034,0,103.9
688,120,-5.8,156,0.7085,0.2033,0,104.5
689,30,-2.45,17,0.7082,0.2032,0,104.4
690,400,1.25,217,0.7078,0.2032,0,108.0
691,140,-4.1,77,0.7075,0.2031,0,109.1
692,140,-3.85,67,0.7071,0.2031,0,109.0
693,300,-2.75,165,0.7067,0.203,0,109.9
694,30,-2.825,22,0.7064,0.2029,0,108.6
695,40,-1.875,10,0.706,0.2029,0,107.3
696,220,-1.575,142,0.7057,0.2028,0,106.8
697,60,-2.725,30,0.7053,0.2028,0,107.0
698,60,-2.825,29,0.705,0.2027,0,106.1
699,490,13.45,174,0.7046,0.2026,1,110.2
700,400,-9.5,248,0.7043,0.2026,0,113.6
701,120,-4.625,82,0.7039,0.2025,0,113.3
702,350,-0.375,164,0.7036,0.2025,0,115.2
703,380,-6.75,204,0.7032,0.2024,0,118.4
704,160,-6.625,141,0.7029,0.2023,0,119.3
705,40,-2.075,9,0.7025,0.2023,0,119.3
706,40,-2.075,9,0.7022,0.2022,0,117.9
707,120,-5.575,149,0.7018,0.2022,0,118.8
708,130,-5.275,106,0.7015,0.2021,0,119.0
709,300,-1.575,137,0.7011,0.202,0,118.7
710,70,-4.0,59,0.7008,0.202,0,119.0
711,100,-5.75,117,0.7004,0.2019,0,119.3
712,80,-2.925,37,0.7001,0.2019,0,119.7
713,220,-2.325,128,0.6997,0.2018,0,120.8
714,60,-3.625,47,0.6994,0.2017,0,119.2
715,40,-4.2,57,0.699,0.2017,0,119.2
716,60,-2.95,50,0.6987,0.2016,0,117.2
717,40,-5.275,80,0.6983,0.2015,0,116.9
718,180,-4.7,167,0.698,0.2015,0,116.2
719,100,-2.8,37,0.6976,0.2014,0,116.9
720,60,-2.425,20,0.6973,0.2014,0,116.8
721,160,-3.875,130,0.6969,0.2013,0,115.3
722,120,-3.875,67,0.6966,0.2012,0,115.4
723,60,-3.2,36,0.6962,0.2012,0,115.0
724,130,-5.05,128,0.6959,0.2011,0,115.7
725,230,-6.75,209,0.6955,0.2011,0,117.7
726,240,-9.3,208,0.6952,0.201,0,119.8
727,40,-2.975,29,0.6948,0.2009,0,118.9
728,50,-5.225,87,0.6945,0.2009,0,119.0
729,60,-2.975,40,0.6941,0.2008,0,118.9
730,30,-2.075,7,0.6938,0.2008,0,117.6
731,110,-0.85,41,0.6934,0.2007,0,115.7
732,30,-2.725,22,0.6931,0.2006,0,115.3
733,300,-0.625,178,0.6927,0.2006,0,117.2
734,150,-5.5,104,0.6924,0.2005,0,118.0
735,120,-3.175,49,0.6921,0.2005,0,118.0
736,40,-3.0,32,0.6917,0.2004,0,116.2
737,60,-2.15,25,0.6914,0.2003,0,115.6
738,110,-2.95,64,0.691,0.2003,0,115.7
739,60,-2.425,23,0.6907,0.2002,0,115.6
740,30,-3.25,35,0.6903,0.2002,0,115.3
741,80,-1.725,30,0.69,0.2001,0,112.4
742,160,-2.875,95,0.6896,0.2,0,113.3
743,30,-2.65,19,0.6893,0.2,0,113.1
744,190,-5.75,216,0.6889,0.1999,0,114.2
745,40,-2.775,25,0.6886,0.1999,0,113.4
746,110,-5.05,125,0.6883,0.1998,0,112.7
747,140,-8.925,196,0.6879,0.1997,0,112.5
748,40,-2.475,17,0.6876,0.1997,0,112.4
749,60,-2.6,36,0.6872,0.1996,0,112.7
750,120,-1.825,60,0.6869,0.1996,0,112.3
751,40,-2.35,16,0.6865,0.1995,0,112.3
752,200,-3.925,167,0.6862,0.1994,0,113.7
753,30,-3.625,45,0.6859,0.1994,0,111.8
754,80,-2.3,44,0.6855,0.1993,0,112.3
755,110,-2.475,49,0.6852,0.1993,0,112.6
756,40,-2.5,18,0.6848,0.1992,0,112.0
757,190,-0.225,89,0.6845,0.1991,0,112.6
758,70,-3.8,54,0.6841,0.1991,0,112.7
759,40,-2.75,25,0.6838,0.199,0,112.5
760,60,-8.55,167,0.6835,0.199,0,111.5
761,240,-3.125,180,0.6831,0.1989,0,113.6
762,60,-2.525,22,0.6828,0.1988,0,113.9
763,360,0.225,192,0.6824,0.1988,0,116.7
764,30,-2.0,5,0.6821,0.1987,0,116.6
765,40,-2.275,23,0.6817,0.1987,0,115.4
766,30,-3.65,43,0.6814,0.1986,0,115.4
767,30,-2.0,5,0.6811,0.1985,0,114.6
768,380,2.875,171,0.6807,0.1985,0,117.4
769,150,-4.3,82,0.6804,0.1984,0,118.1
770,60,-4.45,65,0.68,0.1984,0,118.4
771,40,-2.275,13,0.6797,0.1983,0,118.1
772,40,-2.975,29,0.6794,0.1982,0,118.1
773,160,-3.975,152,0.679,0.1982,0,119.4
774,40,-2.6,21,0.6787,0.1981,0,119.5
775,30,-5.325,78,0.6783,0.1981,0,119.5
776,490,7.8,224,0.678,0.198,1,122.8
777,30,-2.475,15,0.6777,0.198,0,122.4
778,40,-1.9,16,0.6773,0.1979,0,121.8
779,30,-6.25,101,0.677,0.1978,0,121.6
780,40,-2.1,17,0.6767,0.1978,0,121.7
781,100,-2.4,55,0.6763,0.1977,0,119.9
782,40,-2.325,17,0.676,0.1977,0,119.6
783,30,-2.125,10,0.6756,0.1976,0,117.6
784,230,-0.6,131,0.6753,0.1975,0,119.4
785,70,-2.15,17,0.675,0.1975,0,119.3
786,30,-1.95,4,0.6746,0.1974,0,119.0
787,320,1.8,141,0.6743,0.1974,0,121.8
788,190,-2.925,59,0.674,0.1973,0,122.5
789,170,-5.3,110,0.6736,0.1972,0,123.9
790,140,-3.55,61,0.6733,0.1972,0,121.3
791,80,-2.925,35,0.6729,0.1971,0,120.7
792,30,-2.475,15,0.6726,0.1971,0,119.6
793,400,6.825,101,0.6723,0.197,0,120.6
794,30,-2.3,12,0.6719,0.1969,0,120.6
795,70,-1.4,21,0.6716,0.1969,0,120.9
796,140,-1.45,54,0.6713,0.1968,0,120.1
797,30,-3.05,29,0.6709,0.1968,0,119.8
798,120,0.05,29,0.6706,0.1967,0,120.4
799,380,1.025,157,0.6703,0.1966,0,119.3
800,40,-3.7,45,0.6699,0.1966,0,115.7
801,300,-1.125,193,0.6696,0.1965,0,117.5
802,60,-3.85,54,0.6692,0.1965,0,114.6
803,230,-2.2,147,0.6689,0.1964,0,113.1
804,120,-2.85,43,0.6686,0.1964,0,112.7
805,230,-3.7,140,0.6682,0.1963,0,114.6
806,40,-4.075,51,0.6679,0.1962,0,114.6
807,30,-2.9,25,0.6676,0.1962,0,113.7
808,110,-1.1,47,0.6672,0.1961,0,113.5
809,30,-2.25,13,0.6669,0.1961,0,110.8
810,60,-2.0,22,0.6666,0.196,0,110.7
811,40,-3.575,42,0.6662,0.1959,0,110.1
812,100,-1.875,43,0.6659,0.1959,0,110.3
813,70,-2.675,28,0.6656,0.1958,0,108.8
814,40,-3.75,46,0.6652,0.1958,0,108.6
815,50,-2.825,38,0.6649,0.1957,0,108.7
816,40,-3.2,36,0.6646,0.1956,0,108.5
817,30,-2.4,16,0.6642,0.1956,0,108.4
818,140,-0.675,59,0.6639,0.1955,0,108.0
819,220,-3.55,118,0.6636,0.1955,0,109.2
820,80,-2.575,28,0.6633,0.1954,0,109.4
821,340,-1.55,206,0.6629,0.1954,0,111.2
822,40,-2.1,9,0.6626,0.1953,0,110.4
823,60,-1.625,21,0.6623,0.1952,0,110.4
824,100,-3.525,68,0.6619,0.1952,0,110.1
825,40,-2.6,20,0.6616,0.1951,0,108.2
826,350,1.95,159,0.6613,0.1951,0,109.3
827,70,-2.475,23,0.6609,0.195,0,109.6
828,40,-3.65,45,0.6606,0.1949,0,109.5
829,40,-4.225,66,0.6603,0.1949,0,109.3
830,40,-3.625,42,0.6599,0.1948,0,109.4
831,30,-4.125,53,0.6596,0.1948,0,108.6
832,280,0.025,152,0.6593,0.1947,0,111.1
833,110,-3.45,54,0.659,0.1947,0,109.2
834,30,-2.025,6,0.6586,0.1946,0,108.0
835,190,-3.225,155,0.6583,0.1945,0,108.7
836,280,-3.525,150,0.658,0.1945,0,111.1
837,60,-4.725,70,0.6576,0.1944,0,111.1
838,30,-3.2,32,0.6573,0.1944,0,110.3
839,190,-2.325,143,0.657,0.1943,0,111.6
840,30,-2.075,7,0.6566,0.1942,0,111.6
841,40,-1.925,11,0.6563,0.1942,0,111.2
842,40,-1.75,9,0.656,0.1941,0,110.0
843,350,2.325,140,0.6557,0.1941,0,113.2
844,40,-2.45,18,0.6553,0.194,0,111.7
845,80,-2.525,51,0.655,0.194,0,112.1
846,30,-3.0,26,0.6547,0.1939,0,111.3
847,170,-3.025,141,0.6544,0.1938,0,111.6
848,260,-1.225,77,0.654,0.1938,0,113.8
849,190,-5.325,111,0.6537,0.1937,0,115.1
850,60,-4.15,62,0.6534,0.1937,0,114.5
851,210,-2.3,132,0.653,0.1936,0,116.2
852,40,-3.175,35,0.6527,0.1935,0,114.6
853,40,-1.975,7,0.6524,0.1935,0,114.7
854,70,-1.125,18,0.6521,0.1934,0,114.6
855,70,-2.8,33,0.6517,0.1934,0,114.2
856,30,-2.475,16,0.6514,0.1933,0,114.1
857,180,0.925,62,0.6511,0.1933,0,114.0
858,120,-4.0,70,0.6508,0.1932,0,114.5
859,190,-3.35,100,0.6504,0.1931,0,116.0
860,70,-3.625,44,0.6501,0.1931,0,116.1
861,80,-2.7,37,0.6498,0.193,0,114.5
862,190,-3.225,118,0.6495,0.193,0,115.8
863,40,-2.55,21,0.6491,0.1929,0,112.6
864,320,0.7,166,0.6488,0.1929,0,115.5
865,140,-6.775,135,0.6485,0.1928,0,116.5
866,190,-6.475,160,0.6482,0.1927,0,118.1
867,190,-5.55,118,0.6478,0.1927,0,119.7
868,110,-10.875,214,0.6475,0.1926,0,117.0
869,80,-3.575,54,0.6472,0.1926,0,116.3
870,30,-2.9,24,0.6469,0.1925,0,116.0
871,370,0.225,217,0.6465,0.1924,0,119.3
872,30,-3.275,33,0.6462,0.1924,0,119.2
873,380,0.725,210,0.6459,0.1923,0,121.4
874,100,-3.375,53,0.6456,0.1923,0,122.0
875,260,-1.8,132,0.6453,0.1922,0,124.3
876,260,-3.85,93,0.6449,0.1922,0,122.0
877,490,5.575,148,0.6446,0.1921,1,126.6
878,60,-2.9,31,0.6443,0.192,0,126.8
879,490,10.0,160,0.644,0.192,1,131.4
880,490,-1.15,170,0.6436,0.1919,1,135.9
881,100,-4.025,65,0.6433,0.1919,0,135.9
882,360,1.45,149,0.643,0.1918,0,139.1
883,300,-6.7,164,0.6427,0.1918,0,141.8
884,400,-4.65,192,0.6424,0.1917,0,143.5
885,110,-2.525,33,0.642,0.1916,0,143.9
886,170,-2.35,80,0.6417,0.1916,0,145.3
887,30,-2.7,22,0.6414,0.1915,0,142.4
888,450,3.9,201,0.6411,0.1915,0,145.0
889,160,-4.475,87,0.6408,0.1914,0,144.9
890,40,-2.3,16,0.6404,0.1914,0,143.9
891,100,-1.0,32,0.6401,0.1913,0,144.1
892,380,0.225,188,0.6398,0.1912,0,147.6
893,30,-2.575,17,0.6395,0.1912,0,143.9
894,70,-1.625,28,0.6392,0.1911,0,144.3
895,460,4.725,161,0.6388,0.1911,0,148.2
896,360,-7.55,194,0.6385,0.191,0,150.4
897,30,-2.05,6,0.6382,0.191,0,150.4
898,70,-1.15,16,0.6379,0.1909,0,149.9
899,100,-2.475,56,0.6376,0.1908,0,147.1
900,350,-0.925,181,0.6372,0.1908,0,150.2
901,200,-6.35,139,0.6369,0.1907,0,149.2
902,200,-3.75,81,0.6366,0.1907,0,150.6
903,40,-2.7,22,0.6363,0.1906,0,148.7
904,40,-3.725,45,0.636,0.1906,0,147.9
905,30,-2.1,8,0.6356,0.1905,0,145.9
906,140,-4.35,142,0.6353,0.1904,0,146.9
907,80,-4.8,76,0.635,0.1904,0,147.4
908,110,-2.175,48,0.6347,0.1903,0,147.4
909,40,-2.25,13,0.6344,0.1903,0,147.5
910,40,-2.475,17,0.6341,0.1902,0,147.3
911,60,-2.325,30,0.6337,0.1902,0,147.5
912,50,-3.05,33,0.6334,0.1901,0,147.0
913,30,-2.75,23,0.6331,0.19,0,146.6
914,30,-2.0,12,0.6328,0.19,0,146.5
915,190,-1.95,125,0.6325,0.1899,0,147.9
916,60,-4.175,60,0.6322,0.1899,0,148.1
917,60,-3.15,36,0.6318,0.1898,0,148.4
918,40,-2.525,19,0.6315,0.1898,0,147.4
919,30,-2.0,5,0.6312,0.1897,0,145.5
920,190,-3.95,171,0.6309,0.1896,0,146.6
921,160,-7.2,147,0.6306,0.1896,0,144.8
922,80,-2.55,27,0.6303,0.1895,0,145.2
923,70,-2.825,31,0.6299,0.1895,0,145.3
924,100,-1.875,41,0.6296,0.1894,0,145.3
925,390,1.625,154,0.6293,0.1894,0,148.8
926,210,-7.875,173,0.629,0.1893,0,147.4
927,330,-2.2,139,0.6287,0.1892,0,150.0
928,40,-3.775,47,0.6284,0.1892,0,150.0
929,490,9.1,187,0.6281,0.1891,1,154.5
930,30,-2.8,24,0.6277,0.1891,0,154.4
931,110,-1.775,59,0.6274,0.189,0,155.2
932,380,0.8,169,0.6271,0.189,0,156.2
933,50,-2.375,17,0.6268,0.1889,0,155.6
934,50,-3.05,32,0.6265,0.1888,0,155.8
935,30,-3.325,34,0.6262,0.1888,0,154.2
936,150,-0.025,59,0.6259,0.1887,0,152.9
937,120,-6.85,130,0.6256,0.1887,0,153.5
938,200,-4.55,142,0.6252,0.1886,0,155.2
939,60,-2.3,19,0.6249,0.1886,0,153.9
940,30,-3.025,28,0.6246,0.1885,0,153.9
941,110,0.325,22,0.6243,0.1884,0,154.6
942,490,5.8,222,0.624,0.1884,1,159.1
943,100,-4.475,75,0.6237,0.1883,0,156.6
944,360,0.325,165,0.6234,0.1883,0,159.8
945,30,-2.475,17,0.6231,0.1882,0,159.3
946,30,-2.875,24,0.6227,0.1882,0,159.3
947,490,10.85,159,0.6224,0.1881,1,162.5
948,80,-4.275,68,0.6221,0.1881,0,160.7
949,80,-3.15,41,0.6218,0.188,0,159.6
950,70,-2.65,28,0.6215,0.1879,0,159.7
951,60,-2.125,14,0.6212,0.1879,0,158.2
952,90,-1.325,25,0.6209,0.1878,0,158.7
953,30,-2.15,10,0.6206,0.1878,0,158.6
954,160,-2.9,120,0.6203,0.1877,0,159.5
955,200,-6.05,151,0.6199,0.1877,0,160.8
956,220,-7.875,190,0.6196,0.1876,0,162.7
957,230,-6.775,150,0.6193,0.1875,0,163.2
958,80,-4.975,81,0.619,0.1875,0,162.8
959,200,-5.375,181,0.6187,0.1874,0,162.9
960,40,-2.725,23,0.6184,0.1874,0,162.6
961,60,-3.775,55,0.6181,0.1873,0,162.4
962,30,-2.45,14,0.6178,0.1873,0,160.8
963,70,-1.125,16,0.6175,0.1872,0,161.1
964,420,2.15,196,0.6172,0.1872,0,162.1
965,40,-3.575,40,0.6169,0.1871,0,161.1
966,380,2.125,174,0.6165,0.187,0,163.0
967,30,-2.05,6,0.6162,0.187,0,161.4
968,30,-3.925,55,0.6159,0.1869,0,160.6
969,240,1.725,77,0.6156,0.1869,0,162.2
970,190,-5.0,105,0.6153,0.1868,0,163.8
971,60,-2.65,26,0.615,0.1868,0,160.7
972,110,-2.375,57,0.6147,0.1867,0,161.5
973,150,-6.35,148,0.6144,0.1866,0,159.2
974,40,-2.525,18,0.6141,0.1866,0,158.6
975,70,-2.625,49,0.6138,0.1865,0,156.7
976,240,-0.05,94,0.6135,0.1865,0,156.5
977,270,-6.125,161,0.6132,0.1864,0,154.3
978,30,-2.55,17,0.6129,0.1864,0,154.0
979,230,-5.3,239,0.6126,0.1863,0,151.4
980,490,1.525,247,0.6122,0.1863,1,151.4
981,40,-2.975,31,0.6119,0.1862,0,150.8
982,340,0.8,172,0.6116,0.1861,0,150.6
983,110,-2.5,33,0.6113,0.1861,0,148.7
984,60,-4.125,61,0.611,0.186,0,145.3
985,50,-3.575,43,0.6107,0.186,0,144.7
986,320,2.65,113,0.6104,0.1859,0,146.2
987,40,-3.575,42,0.6101,0.1859,0,146.3
988,60,-1.6,13,0.6098,0.1858,0,142.4
989,70,-3.0,41,0.6095,0.1858,0,141.5
990,50,-2.675,26,0.6092,0.1857,0,141.6
991,220,-5.875,223,0.6089,0.1856,0,142.8
992,100,-4.7,80,0.6086,0.1856,0,140.0
993,30,-3.85,48,0.6083,0.1855,0,140.0
994,40,-4.0,66,0.608,0.1855,0,139.7
995,80,-3.45,63,0.6077,0.1854,0,135.9
996,40,-2.05,8,0.6074,0.1854,0,132.7
997,40,-1.95,6,0.6071,0.1853,0,132.8
998,190,-2.625,141,0.6068,0.1853,0,134.0
999,30,-2.0,5,0.6065,0.1852,0,133.3
1000,120,-6.775,184,0.6062,0.1851,0,131.0
1001,150,-2.775,62,0.6058,0.1851,0,130.5
1002,80,-4.95,80,0.6055,0.185,0,129.3
1003,70,-3.225,40,0.6052,0.185,0,129.6
1004,70,-2.25,19,0.6049,0.1849,0,129.9
1005,30,-4.075,52,0.6046,0.1849,0,129.9
1006,330,2.125,148,0.6043,0.1848,0,131.8
1007,30,-2.15,10,0.604,0.1848,0,131.3
1008,110,-2.2,64,0.6037,0.1847,0,131.3
1009,30,-2.95,28,0.6034,0.1846,0,131.2
1010,30,-2.575,17,0.6031,0.1846,0,131.1
1011,490,11.325,151,0.6028,0.1845,1,135.4
1012,150,-5.9,118,0.6025,0.1845,0,136.4
1013,30,-2.05,8,0.6022,0.1844,0,136.4
1014,30,-2.025,6,0.6019,0.1844,0,136.4
1015,140,-1.5,76,0.6016,0.1843,0,135.9
1016,80,-4.65,75,0.6013,0.1843,0,136.1
1017,70,-3.075,37,0.601,0.1842,0,136.2
1018,40,-2.175,11,0.6007,0.1841,0,136.2
1019,40,-2.225,21,0.6004,0.1841,0,136.3
1020,100,-1.8,42,0.6001,0.184,0,135.4
1021,120,-2.075,37,0.5998,0.184,0,135.0
1022,30,-2.525,16,0.5995,0.1839,0,134.5
1023,180,-3.775,162,0.5992,0.1839,0,135.6
1024,40,-6.175,100,0.5989,0.1838,0,135.0
1025,110,-2.825,73,0.5986,0.1838,0,132.2
1026,280,-2.625,168,0.5983,0.1837,0,132.9
1027,70,-2.25,19,0.598,0.1836,0,130.3
1028,30,-2.25,10,0.5977,0.1836,0,130.2
1029,60,-1.925,26,0.5974,0.1835,0,125.9
1030,280,-0.975,158,0.5971,0.1835,0,128.4
1031,160,-4.05,75,0.5968,0.1834,0,128.9
1032,390,-0.675,172,0.5965,0.1834,0,129.0
1033,30,-2.025,6,0.5962,0.1833,0,128.8
1034,380,-1.4,258,0.5959,0.1833,0,132.1
1035,240,-7.925,182,0.5956,0.1832,0,134.2
1036,80,-4.0,62,0.5953,0.1832,0,133.5
